MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/17/2021 22:15:03,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,102,0,Timed_out,nan
3/17/2021 22:15:21,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,103,0,10.54,nan
3/17/2021 22:15:33,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,104,0,4.67,nan
3/17/2021 22:15:50,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,105,0,9.62,nan
3/17/2021 22:17:39,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,106,0,Timed_out,nan
3/17/2021 22:31:25,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,107,0,Timed_out,nan
3/17/2021 22:32:00,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,108,0,27.26,nan
3/17/2021 22:50:27,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,109,0,Timed_out,nan
3/17/2021 23:02:04,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,110,0,Timed_out,nan
3/17/2021 23:06:06,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,111,0,Timed_out,nan
3/17/2021 23:07:15,1.4.2,FreeFeed,6,4.17,2,1,Pellet,Left,0,0,112,0,Timed_out,nan
3/17/2021 23:07:27,1.4.2,FreeFeed,6,4.17,1,1,Pellet,Left,0,0,113,0,4.54,nan
3/17/2021 23:15:07,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,114,0,Timed_out,nan
3/17/2021 23:17:11,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,115,0,Timed_out,nan
3/17/2021 23:17:18,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,116,0,0.78,nan
3/17/2021 23:17:38,1.4.2,FreeFeed,6,4.16,2,1,Pellet,Left,0,0,117,0,12.32,nan
3/17/2021 23:17:50,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,118,0,4.21,nan
3/17/2021 23:18:00,1.4.2,FreeFeed,6,4.16,2,1,Pellet,Left,0,0,119,0,3.55,nan
3/17/2021 23:18:29,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,120,0,21.90,nan
3/17/2021 23:20:02,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,121,0,Timed_out,nan
3/18/2021 0:24:26,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,122,0,Timed_out,nan
3/18/2021 0:25:14,1.4.2,FreeFeed,6,4.16,5,1,Pellet,Left,0,0,123,0,33.96,nan
3/18/2021 0:26:55,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,124,0,Timed_out,nan
3/18/2021 0:27:11,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,125,0,7.77,nan
3/18/2021 0:27:22,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,126,0,4.47,nan
3/18/2021 0:27:37,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,127,0,7.37,nan
3/18/2021 0:27:53,1.4.2,FreeFeed,6,4.16,1,1,Pellet,Left,0,0,128,0,8.43,nan
3/18/2021 1:02:35,1.4.2,FreeFeed,6,4.16,3,1,Pellet,Left,0,0,129,0,Timed_out,nan
3/18/2021 1:02:52,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,130,0,9.68,nan
3/18/2021 1:03:06,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,131,0,7.11,nan
3/18/2021 2:35:03,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,132,0,Timed_out,nan
3/18/2021 2:36:16,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,133,0,Timed_out,nan
3/18/2021 2:36:24,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,134,0,0.59,nan
3/18/2021 2:36:37,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,135,0,5.33,nan
3/18/2021 2:36:51,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,136,0,6.32,nan
3/18/2021 2:37:00,1.4.2,FreeFeed,6,4.15,1,1,Pellet,Left,0,0,137,0,2.56,nan
3/18/2021 2:37:16,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,138,0,8.56,nan
3/18/2021 2:37:29,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,139,0,6.12,nan
3/18/2021 2:37:44,1.4.2,FreeFeed,6,4.15,1,1,Pellet,Left,0,0,140,0,7.37,nan
3/18/2021 2:37:56,1.4.2,FreeFeed,6,4.15,2,1,Pellet,Left,0,0,141,0,4.28,nan
3/18/2021 2:38:10,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,142,0,6.32,nan
3/18/2021 2:38:23,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,143,0,6.39,nan
3/18/2021 2:38:38,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,144,0,7.18,nan
3/18/2021 2:41:05,1.4.2,FreeFeed,6,4.15,1,1,Pellet,Left,0,0,145,0,Timed_out,nan
3/18/2021 2:55:45,1.4.2,FreeFeed,6,4.15,3,1,Pellet,Left,0,0,146,0,Timed_out,nan
3/18/2021 2:55:54,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,147,0,1.37,nan
3/18/2021 2:58:13,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,148,0,Timed_out,nan
3/18/2021 3:00:08,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,149,0,Timed_out,nan
3/18/2021 3:00:17,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,150,0,1.90,nan
3/18/2021 3:49:05,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,151,0,Timed_out,nan
3/18/2021 3:49:21,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,152,0,9.16,nan
3/18/2021 3:49:45,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,153,0,16.09,nan
3/18/2021 3:50:00,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,154,0,8.36,nan
3/18/2021 3:50:17,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,155,0,9.03,nan
3/18/2021 3:50:35,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,156,0,9.75,nan
3/18/2021 3:50:53,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,157,0,11.27,nan
3/18/2021 3:51:12,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,158,0,10.74,nan
3/18/2021 3:52:36,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,159,0,Timed_out,nan
3/18/2021 3:52:49,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,160,0,6.32,nan
3/18/2021 4:42:38,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,161,0,Timed_out,nan
3/18/2021 4:43:26,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,162,0,41.03,nan
3/18/2021 4:43:46,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,163,0,12.92,nan
3/18/2021 4:44:05,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,164,0,11.80,nan
3/18/2021 4:44:23,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,165,0,11.00,nan
3/18/2021 4:44:31,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,166,0,0.46,nan
3/18/2021 5:10:11,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,167,0,Timed_out,nan
3/18/2021 5:10:25,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,168,0,6.98,nan
3/18/2021 5:10:39,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,169,0,6.72,nan
3/18/2021 5:10:54,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,170,0,7.57,nan
3/18/2021 5:11:09,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,171,0,8.36,nan
3/18/2021 5:11:26,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,172,0,8.49,nan
3/18/2021 5:11:40,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,173,0,7.04,nan
3/18/2021 5:11:56,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,174,0,8.49,nan
3/18/2021 5:12:11,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,175,0,7.57,nan
3/18/2021 5:47:07,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,176,0,Timed_out,nan
3/18/2021 5:47:34,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,177,0,19.46,nan
3/18/2021 5:47:48,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,178,0,7.11,nan
3/18/2021 5:48:05,1.4.2,FreeFeed,6,4.14,1,1,Pellet,Left,0,0,179,0,9.68,nan
3/18/2021 5:48:19,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,180,0,7.70,nan
3/18/2021 5:48:40,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,181,0,14.11,nan
3/18/2021 5:48:56,1.4.2,FreeFeed,6,4.13,2,1,Pellet,Left,0,0,182,0,8.30,nan
3/18/2021 5:49:11,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,183,0,7.84,nan
3/18/2021 5:49:27,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,184,0,9.22,nan
3/18/2021 5:49:44,1.4.2,FreeFeed,6,4.13,2,1,Pellet,Left,0,0,185,0,10.01,nan
3/18/2021 5:50:03,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,186,0,12.20,nan
3/18/2021 5:50:19,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,187,0,8.37,nan
3/18/2021 5:50:36,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,188,0,9.88,nan
3/18/2021 5:50:55,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,189,0,11.34,nan
3/18/2021 5:51:11,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,190,0,9.03,nan
3/18/2021 6:26:21,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,191,0,Timed_out,nan
3/18/2021 6:26:33,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,192,0,4.74,nan
3/18/2021 6:26:42,1.4.2,FreeFeed,6,4.13,2,1,Pellet,Left,0,0,193,0,1.05,nan
3/18/2021 6:26:56,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,194,0,6.12,nan
3/18/2021 6:27:10,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,195,0,7.24,nan
3/18/2021 6:27:26,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,196,0,9.56,nan
3/18/2021 6:27:37,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,197,0,4.21,nan
3/18/2021 6:27:55,1.4.2,FreeFeed,6,4.14,2,1,Pellet,Left,0,0,198,0,10.54,nan
3/18/2021 6:28:12,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,199,0,9.69,nan
3/18/2021 6:28:30,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,200,0,10.48,nan
3/18/2021 6:28:50,1.4.2,FreeFeed,6,4.13,1,1,Pellet,Left,0,0,201,0,12.13,nan
3/18/2021 6:29:06,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,202,0,9.95,nan
3/18/2021 8:13:51,1.4.2,FreeFeed,6,4.13,2,1,Pellet,Left,0,0,203,0,Timed_out,nan
3/18/2021 9:14:45,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,204,0,Timed_out,nan
3/18/2021 9:14:53,1.4.2,FreeFeed,6,4.12,2,1,Pellet,Left,0,0,205,0,0.92,nan
3/18/2021 9:15:01,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,206,0,0.65,nan
3/18/2021 9:15:27,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,207,0,19.00,nan
3/18/2021 9:17:54,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,208,0,Timed_out,nan
3/18/2021 9:18:16,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,209,0,14.97,nan
3/18/2021 10:00:50,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,210,0,Timed_out,nan
3/18/2021 10:01:27,1.4.2,FreeFeed,6,4.12,2,1,Pellet,Left,0,0,211,0,28.32,nan
3/18/2021 10:01:32,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,212,0,0.06,nan
3/18/2021 10:01:47,1.4.2,FreeFeed,6,4.12,2,1,Pellet,Left,0,0,213,0,7.83,nan
3/18/2021 10:03:47,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,214,0,Timed_out,nan
3/18/2021 11:07:15,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,215,0,Timed_out,nan
3/18/2021 11:07:24,1.4.2,FreeFeed,6,4.11,2,1,Pellet,Left,0,0,216,0,1.37,nan
3/18/2021 11:07:41,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,217,0,9.22,nan
3/18/2021 11:07:59,1.4.2,FreeFeed,6,4.12,1,1,Pellet,Left,0,0,218,0,11.53,nan
3/18/2021 11:08:18,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,219,0,11.53,nan
3/18/2021 11:08:40,1.4.2,FreeFeed,6,4.12,2,1,Pellet,Left,0,0,220,0,14.30,nan
3/18/2021 11:08:58,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,221,0,9.88,nan
3/18/2021 11:09:18,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,222,0,13.12,nan
3/18/2021 11:09:38,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,223,0,13.45,nan
3/18/2021 11:09:47,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,224,0,1.18,nan
3/18/2021 11:11:22,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,225,0,Timed_out,nan
3/18/2021 11:11:50,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,226,0,20.51,nan
3/18/2021 11:12:02,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,227,0,4.21,nan
3/18/2021 11:12:21,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,228,0,12.39,nan
3/18/2021 12:43:20,1.4.2,FreeFeed,6,4.11,2,1,Pellet,Left,0,0,229,0,Timed_out,nan
3/18/2021 12:43:41,1.4.2,FreeFeed,6,4.11,2,1,Pellet,Left,0,0,230,0,11.40,nan
3/18/2021 12:43:55,1.4.2,FreeFeed,6,4.11,1,1,Pellet,Left,0,0,231,0,6.45,nan
