MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/18/2021 10:53:00,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,36,0,8.03,nan
3/18/2021 10:53:18,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,37,0,11.00,nan
3/18/2021 10:53:35,1.4.2,FreeFeed,7,4.20,2,1,Pellet,Left,0,0,38,0,7.64,nan
3/18/2021 10:53:53,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,39,0,10.74,nan
3/18/2021 10:54:14,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,40,0,13.71,nan
3/18/2021 11:40:28,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,41,0,Timed_out,nan
3/18/2021 11:40:44,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,42,0,9.28,nan
3/18/2021 11:41:00,1.4.2,FreeFeed,7,4.19,2,1,Pellet,Left,0,0,43,0,9.68,nan
3/18/2021 11:41:18,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,44,0,10.40,nan
3/18/2021 11:41:37,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,45,0,11.32,nan
3/18/2021 11:41:56,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,46,0,11.85,nan
3/18/2021 11:42:13,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,47,0,9.74,nan
3/18/2021 11:42:31,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,48,0,9.87,nan
3/18/2021 11:42:48,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,49,0,10.14,nan
3/18/2021 11:43:04,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,50,0,9.22,nan
3/18/2021 11:43:28,1.4.2,FreeFeed,7,4.20,1,1,Pellet,Left,0,0,51,0,17.33,nan
3/18/2021 11:43:36,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,52,0,0.06,nan
3/18/2021 12:27:49,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,53,0,Timed_out,nan
3/18/2021 12:48:01,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,54,0,Timed_out,nan
3/18/2021 12:48:30,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,55,0,22.03,nan
3/18/2021 13:02:44,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,56,0,Timed_out,nan
3/18/2021 13:03:17,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,57,0,25.15,nan
3/18/2021 13:03:40,1.4.2,FreeFeed,7,4.19,1,1,Pellet,Left,0,0,58,0,15.95,nan
3/18/2021 13:04:02,1.4.2,FreeFeed,7,4.18,2,1,Pellet,Left,0,0,59,0,12.59,nan
3/18/2021 13:04:21,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,60,0,12.25,nan
3/18/2021 13:04:43,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,61,0,14.04,nan
3/18/2021 13:47:18,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,62,0,Timed_out,nan
3/18/2021 13:55:29,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,63,0,Timed_out,nan
3/18/2021 13:55:48,1.4.2,FreeFeed,7,4.18,2,1,Pellet,Left,0,0,64,0,12.00,nan
3/18/2021 13:56:08,1.4.2,FreeFeed,7,4.18,2,1,Pellet,Left,0,0,65,0,12.92,nan
3/18/2021 13:56:19,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,66,0,3.95,nan
3/18/2021 13:56:38,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,67,0,11.47,nan
3/18/2021 13:56:59,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,68,0,13.45,nan
3/18/2021 13:57:18,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,69,0,11.40,nan
3/18/2021 14:59:43,1.4.2,FreeFeed,7,4.18,2,1,Pellet,Left,0,0,70,0,Timed_out,nan
3/18/2021 15:00:02,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,71,0,11.86,nan
3/18/2021 15:00:25,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,72,0,16.27,nan
3/18/2021 15:00:44,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,73,0,11.79,nan
3/18/2021 15:01:03,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,74,0,11.73,nan
3/18/2021 15:01:22,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,75,0,11.59,nan
3/18/2021 15:01:39,1.4.2,FreeFeed,7,4.18,2,1,Pellet,Left,0,0,76,0,9.41,nan
3/18/2021 15:02:09,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,77,0,22.82,nan
3/18/2021 15:54:11,1.4.2,FreeFeed,7,4.17,1,1,Pellet,Left,0,0,78,0,Timed_out,nan
3/18/2021 15:54:31,1.4.2,FreeFeed,7,4.18,1,1,Pellet,Left,0,0,79,0,13.18,nan
3/18/2021 15:54:56,1.4.2,FreeFeed,7,4.17,1,1,Pellet,Left,0,0,80,0,18.20,nan
3/18/2021 16:18:39,1.4.2,FreeFeed,7,4.17,1,1,Pellet,Left,0,0,81,0,Timed_out,nan
3/18/2021 16:46:33,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,82,0,Timed_out,nan
3/18/2021 16:46:47,1.4.2,FreeFeed,7,4.17,1,1,Pellet,Left,0,0,83,0,6.52,nan
3/18/2021 16:47:06,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,84,0,11.93,nan
3/18/2021 16:47:24,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,85,0,10.80,nan
3/18/2021 16:47:44,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,86,0,12.52,nan
3/18/2021 16:47:51,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,87,0,0.06,nan
3/18/2021 16:48:01,1.4.2,FreeFeed,7,4.17,1,1,Pellet,Left,0,0,88,0,3.35,nan
3/18/2021 16:48:21,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,89,0,12.66,nan
3/18/2021 17:34:17,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,90,0,Timed_out,nan
3/18/2021 17:34:35,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,91,0,10.80,nan
3/18/2021 17:34:52,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,92,0,9.48,nan
3/18/2021 17:35:13,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,93,0,13.64,nan
3/18/2021 17:35:35,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,94,0,14.57,nan
3/18/2021 17:36:01,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,95,0,18.07,nan
3/18/2021 17:36:07,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,96,0,0.06,nan
3/18/2021 17:52:35,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,97,0,Timed_out,nan
3/18/2021 17:52:54,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,98,0,11.40,nan
3/18/2021 18:19:44,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,99,0,Timed_out,nan
3/18/2021 18:19:58,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,100,0,7.63,nan
3/18/2021 18:20:15,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,101,0,9.61,nan
3/18/2021 18:36:11,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,102,0,Timed_out,nan
3/18/2021 18:36:30,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,103,0,12.52,nan
3/18/2021 18:36:47,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,104,0,8.96,nan
3/18/2021 18:37:13,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,105,0,19.32,nan
3/18/2021 18:38:47,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,106,0,Timed_out,nan
3/18/2021 18:58:49,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,107,0,Timed_out,nan
3/18/2021 18:59:19,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,108,0,21.64,nan
3/18/2021 19:00:30,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,109,0,Timed_out,nan
3/18/2021 19:01:01,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,110,0,23.82,nan
3/18/2021 19:18:17,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,111,0,Timed_out,nan
3/18/2021 19:18:25,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,112,0,0.06,nan
3/18/2021 19:18:31,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,113,0,0.06,nan
3/18/2021 19:18:44,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,114,0,5.66,nan
3/18/2021 19:19:04,1.4.2,FreeFeed,7,4.16,2,1,Pellet,Left,0,0,115,0,12.64,nan
3/18/2021 19:19:29,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,116,0,18.32,nan
3/18/2021 19:19:50,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,117,0,12.91,nan
3/18/2021 19:20:11,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,118,0,14.10,nan
3/18/2021 19:38:31,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,119,0,Timed_out,nan
3/18/2021 19:56:21,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,120,0,Timed_out,nan
3/18/2021 20:04:38,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,121,0,Timed_out,nan
3/18/2021 20:04:56,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,122,0,10.74,nan
3/18/2021 20:05:08,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,123,0,4.34,nan
3/18/2021 20:14:08,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,124,0,Timed_out,nan
3/18/2021 20:14:23,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,125,0,7.44,nan
3/18/2021 20:14:30,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,126,0,0.06,nan
3/18/2021 20:14:48,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,127,0,10.28,nan
3/18/2021 20:15:04,1.4.2,FreeFeed,7,4.16,1,1,Pellet,Left,0,0,128,0,9.55,nan
3/18/2021 20:15:17,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,129,0,3.55,nan
3/18/2021 20:15:31,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,130,0,5.00,nan
3/18/2021 20:15:49,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,131,0,10.34,nan
3/18/2021 20:26:15,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,132,0,Timed_out,nan
3/18/2021 20:31:19,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,133,0,Timed_out,nan
3/18/2021 20:46:01,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,134,0,Timed_out,nan
3/18/2021 20:46:16,1.4.2,FreeFeed,7,4.15,3,1,Pellet,Left,0,0,135,0,5.86,nan
3/18/2021 20:46:32,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,136,0,7.70,nan
3/18/2021 20:46:47,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,137,0,8.17,nan
3/18/2021 20:47:02,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,138,0,7.64,nan
3/18/2021 20:47:21,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,139,0,10.94,nan
3/18/2021 20:47:38,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,140,0,8.76,nan
3/18/2021 20:47:55,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,141,0,9.15,nan
3/18/2021 20:48:02,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,142,0,0.06,nan
3/18/2021 21:15:26,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,143,0,Timed_out,nan
3/18/2021 21:15:47,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,144,0,12.91,nan
3/18/2021 21:15:59,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,145,0,5.72,nan
3/18/2021 21:16:14,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,146,0,7.31,nan
3/18/2021 21:16:27,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,147,0,5.46,nan
3/18/2021 21:16:42,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,148,0,6.91,nan
3/18/2021 21:17:00,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,149,0,11.00,nan
3/18/2021 21:17:16,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,150,0,9.68,nan
3/18/2021 21:37:38,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,151,0,Timed_out,nan
3/18/2021 21:37:51,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,152,0,5.66,nan
3/18/2021 21:38:05,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,153,0,5.86,nan
3/18/2021 21:38:18,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,154,0,5.99,nan
3/18/2021 21:38:30,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,155,0,5.26,nan
3/18/2021 21:38:44,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,156,0,6.52,nan
3/18/2021 21:38:57,1.4.2,FreeFeed,7,4.15,2,1,Pellet,Left,0,0,157,0,3.02,nan
3/18/2021 21:39:14,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,158,0,10.28,nan
3/18/2021 21:39:28,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,159,0,6.52,nan
3/18/2021 21:39:44,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,160,0,8.56,nan
3/18/2021 21:47:56,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,161,0,Timed_out,nan
3/18/2021 21:58:37,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,162,0,Timed_out,nan
3/18/2021 21:58:44,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,163,0,0.06,nan
3/18/2021 21:59:09,1.4.2,FreeFeed,7,4.15,3,1,Pellet,Left,0,0,164,0,13.85,nan
3/18/2021 22:09:59,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,165,0,Timed_out,nan
3/18/2021 22:10:20,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,166,0,13.78,nan
3/18/2021 22:10:46,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,167,0,19.20,nan
3/18/2021 22:12:35,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,168,0,Timed_out,nan
3/18/2021 22:12:55,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,169,0,13.12,nan
3/18/2021 22:20:05,1.4.2,FreeFeed,7,4.15,1,1,Pellet,Left,0,0,170,0,Timed_out,nan
3/18/2021 22:46:34,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,171,0,Timed_out,nan
3/18/2021 22:46:50,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,172,0,6.98,nan
3/18/2021 22:47:07,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,173,0,10.01,nan
3/18/2021 22:47:28,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,174,0,13.45,nan
3/18/2021 22:56:23,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,175,0,Timed_out,nan
3/18/2021 22:56:32,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,176,0,0.06,nan
3/18/2021 23:14:03,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,177,0,Timed_out,nan
3/18/2021 23:14:12,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,178,0,1.37,nan
3/18/2021 23:14:26,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,179,0,6.32,nan
3/18/2021 23:14:38,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,180,0,5.07,nan
3/18/2021 23:14:55,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,181,0,9.62,nan
3/18/2021 23:40:47,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,182,0,Timed_out,nan
3/19/2021 0:07:11,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,183,0,Timed_out,nan
3/19/2021 0:07:25,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,184,0,7.17,nan
3/19/2021 0:07:40,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,185,0,4.93,nan
3/19/2021 0:07:57,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,186,0,10.61,nan
3/19/2021 0:08:16,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,187,0,11.00,nan
3/19/2021 0:08:37,1.4.2,FreeFeed,7,4.14,2,1,Pellet,Left,0,0,188,0,14.04,nan
3/19/2021 0:08:55,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,189,0,11.34,nan
3/19/2021 0:09:17,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,190,0,14.96,nan
3/19/2021 0:09:37,1.4.2,FreeFeed,7,4.14,1,1,Pellet,Left,0,0,191,0,13.58,nan
3/19/2021 0:28:20,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,192,0,Timed_out,nan
3/19/2021 0:28:39,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,193,0,10.28,nan
3/19/2021 0:54:08,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,194,0,Timed_out,nan
3/19/2021 0:54:23,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,195,0,6.84,nan
3/19/2021 0:54:41,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,196,0,11.53,nan
3/19/2021 0:55:00,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,197,0,11.27,nan
3/19/2021 1:12:42,1.4.2,FreeFeed,7,4.14,3,1,Pellet,Left,0,0,198,0,Timed_out,nan
3/19/2021 1:12:55,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,199,0,2.56,nan
3/19/2021 1:13:10,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,200,0,8.23,nan
3/19/2021 1:13:28,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,201,0,9.74,nan
3/19/2021 1:13:45,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,202,0,10.07,nan
3/19/2021 1:14:03,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,203,0,10.67,nan
3/19/2021 1:14:23,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,204,0,12.58,nan
3/19/2021 1:35:11,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,205,0,Timed_out,nan
3/19/2021 1:35:30,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,206,0,12.39,nan
3/19/2021 1:35:46,1.4.2,FreeFeed,7,4.12,2,1,Pellet,Left,0,0,207,0,7.97,nan
3/19/2021 1:36:03,1.4.2,FreeFeed,7,4.12,2,1,Pellet,Left,0,0,208,0,9.48,nan
3/19/2021 1:36:22,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,209,0,12.13,nan
3/19/2021 1:36:38,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,210,0,8.63,nan
3/19/2021 1:36:57,1.4.2,FreeFeed,7,4.13,3,1,Pellet,Left,0,0,211,0,7.44,nan
3/19/2021 2:08:28,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,212,0,Timed_out,nan
3/19/2021 2:08:49,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,213,0,13.78,nan
3/19/2021 2:09:07,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,214,0,11.07,nan
3/19/2021 2:09:30,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,215,0,15.36,nan
3/19/2021 2:09:50,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,216,0,12.26,nan
3/19/2021 2:09:57,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,217,0,0.06,nan
3/19/2021 2:38:38,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,218,0,Timed_out,nan
3/19/2021 3:01:14,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,219,0,Timed_out,nan
3/19/2021 3:01:34,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,220,0,12.59,nan
3/19/2021 3:01:50,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,221,0,8.23,nan
3/19/2021 3:12:03,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,222,0,Timed_out,nan
3/19/2021 3:26:29,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,223,0,Timed_out,nan
3/19/2021 3:26:42,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,224,0,5.93,nan
3/19/2021 3:26:57,1.4.2,FreeFeed,7,4.13,1,1,Pellet,Left,0,0,225,0,8.37,nan
3/19/2021 3:27:12,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,226,0,7.31,nan
3/19/2021 3:27:30,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,227,0,9.95,nan
3/19/2021 3:27:52,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,228,0,15.63,nan
3/19/2021 3:28:11,1.4.2,FreeFeed,7,4.13,2,1,Pellet,Left,0,0,229,0,11.01,nan
3/19/2021 3:56:31,1.4.2,FreeFeed,7,4.12,2,1,Pellet,Left,0,0,230,0,Timed_out,nan
3/19/2021 3:56:38,1.4.2,FreeFeed,7,4.12,1,1,Pellet,Left,0,0,231,0,0.06,nan
